loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
16969,65478.29098466453,87000.0,22.322305098818536,0,2,109.77098308339897,4,34,35.24522428,0.07439285857448551,185779.1865732225,0.9476806743273811,0,0,0,0,0,0,1,0,1,1
22575,39785.12278781451,66573.51082382357,5.523415191876337,0,0,94.43194046940995,1,16,34.79627184417749,0.0,114261.76288176731,0.9366872318208747,0,0,0,0,0,0,0,1,1,1
9596,59560.94097689729,106665.09837183784,6.515629966996132,0,3,167.02482423728404,2,28,35.46947443282969,0.09215863740391998,167957.98937183854,0.6504415380495717,0,0,0,0,0,0,1,0,0,1
27887,62243.22984896159,39523.89173857788,10.0,3,1,119.0659047253448,7,23,48.02638104359458,0.04426626278696095,129607.96322849067,2.2808713458670846,0,0,0,0,0,0,0,1,0,1
7072,62775.38293759734,126665.79350914175,3.2072418864271874,0,0,107.33931608255152,0,14,35.893053909585376,0.03657209755603494,174907.1322071008,0.5513695664671964,0,0,0,0,0,0,1,0,0,1
20227,69149.67143592933,99888.60204354397,10.654770468427001,0,1,118.02106389844818,0,22,33.45760955015575,0.06349156714612356,206675.924014867,0.8947645122516864,0,0,0,0,0,0,1,0,0,1
14762,68528.7943483893,97375.33956083316,14.845530125861721,0,1,141.95828463272593,0,17,35.44824242809328,0.0657181223778808,193334.9829592031,0.8555092299554818,0,0,0,0,0,0,1,0,0,1
18196,49444.25804309777,71377.77744165443,4.916269377835775,0,0,127.66732311305374,1,16,33.17742910740112,0.0,149023.82277181713,0.9475588290750934,0,0,0,0,0,0,0,1,0,1
22213,110648.87513133287,143622.40361847286,5.398985196302109,1,0,135.60443054594253,1,13,35.57127334246529,0.0,311077.2621827596,0.9249267883051757,0,0,0,0,0,0,1,0,0,1
20995,118555.74178867761,148831.50481106006,8.179578594844871,0,0,199.8171017200605,0,36,47.33387185183782,0.0,250506.02954706663,0.9357361218497003,0,0,0,0,0,0,1,0,0,1
9645,16695.666221071937,25007.467276164774,3.733638082386425,1,2,259.9617019075853,3,19,34.935309700782426,0.13177546155558495,47791.54774954442,1.0533245510437654,0,0,0,0,0,0,0,1,1,1
20386,179951.10421330942,220644.9911347664,10.940127340049305,0,0,216.27802698005823,0,25,41.495914478177674,0.001376382982554987,433654.49891500437,0.9079488927042432,0,0,0,0,0,0,1,0,0,1
13465,75559.02688841266,89812.01708343212,5.787549298839296,0,1,105.8982042157964,1,22,49.26852097444908,0.051854313308454,153422.1269723387,0.9912567658425258,0,0,0,0,0,0,1,0,0,1
10975,65928.68680130484,79582.09093941282,3.3930302019572642,0,0,86.18957478583914,2,15,35.424532007208285,0.0,186100.45515669303,0.9665214625407763,0,0,0,0,0,0,1,0,1,1
27754,152578.49225878072,202885.4658246006,4.836117703207249,3,4,140.39206993311552,1,28,35.374097248276826,0.1631255826349275,431258.8634016886,0.8888960297548344,0,0,0,0,0,0,1,0,0,1
13192,40408.310680024835,72355.61276293808,17.49943708060972,0,0,163.69723785543013,0,16,37.11235623068498,0.0,108869.49147725858,0.7408456550253378,0,0,0,0,0,0,0,1,1,1
5595,49767.068640430014,70763.5798518409,11.41006448990905,0,0,78.14670574519077,0,12,35.24522428,0.0,141202.303668742,0.7829508344215912,1,0,0,0,0,0,0,1,1,0
3649,44361.3477182592,59923.00091607815,10.178864080245518,0,0,106.00108786841328,0,17,35.76405836,0.0,124038.90871229659,0.8043794259683286,0,0,0,0,0,0,0,1,1,1
17398,50885.070553113874,74351.1803163652,5.33539877085806,0,0,158.29779650696193,0,16,36.41165550289894,0.0,139728.39650339363,0.9179233066450087,0,0,0,0,0,0,0,1,1,1
10674,25307.377264209194,39800.44291497289,2.20844179740863,0,0,171.2140118320423,0,33,35.42477310012151,0.0,71621.33166836527,0.9039530920854222,0,0,0,0,0,0,0,1,1,1
13353,88405.75152441068,121183.49046100915,7.5296000549518665,0,1,100.54472128135836,0,15,35.419492981990935,0.09323013392226177,249595.4138798596,0.8396324222742236,0,0,0,0,0,0,1,0,0,1
37757,34038.251491254676,49302.91965366695,5.715904625175958,0,0,79.13012762678609,1,14,35.17669373147466,0.0366884392806869,96752.94201820236,1.4545672136280796,0,0,0,0,0,0,0,1,1,1
10406,42101.6044587601,71408.7874350464,12.30523382394673,0,0,50.34677569668095,2,6,35.90503987233067,0.0,117320.87178607451,0.7352944564596962,0,0,0,0,0,0,0,1,1,1
52390,233774.61857512474,299701.4184859402,8.05344320391897,0,0,126.78493516448512,6,22,44.73086830426081,0.0,522541.7141196113,0.9548143068986976,0,1,0,0,0,0,1,0,0,1
6379,79297.90287813997,80968.04887740624,8.0,0,0,148.66466585787686,1,21,34.42879394454408,0.01942957332794367,230468.1818995189,1.0699720436424909,1,0,0,0,0,0,1,0,0,0
25887,46211.9592364674,80454.19836385873,7.772900818070638,0,0,129.60681919734387,2,19,35.24522428,0.0,131115.5203732466,0.8960826821464074,0,0,0,0,0,0,0,1,1,1
7081,47730.84869359765,63850.521760889445,4.10260871933545,0,0,91.61173470404225,3,31,35.24522428,0.0,135425.01053277947,0.8607551348695555,1,0,0,0,0,0,0,1,1,0
7450,53263.560352303735,57677.78663295792,2.0,0,0,96.32593591907306,0,20,35.84398849940072,0.0,148602.93789278335,1.0531081698822757,0,0,0,0,0,0,0,1,0,1
4450,39265.210122925186,67053.4735438417,0.9508870142731143,0,0,167.00406427068415,0,18,35.24522428,0.01964519429075426,111405.76039492081,0.6528577686736324,0,0,0,0,0,0,0,1,1,1
24257,60258.97959542869,42634.92997224419,8.168745317521637,4,1,121.65165283066338,6,24,45.54507840038512,0.06269682575881287,133084.93407698328,2.0464090896386034,0,0,0,0,0,0,0,1,0,1
14866,33066.97361202527,61556.45958978829,1.1411050032909775,6,4,145.1100041547927,0,20,34.896663199669796,0.23604716418372632,94755.60813150399,0.7789081295052777,1,0,0,0,0,0,0,1,1,0
10159,30976.670570908285,64769.295014887255,18.792308156391094,0,0,162.17230973555974,0,15,35.29258580481327,0.0,87779.61881762135,0.6355093218292254,1,0,0,0,0,0,0,1,1,0
36405,333482.539790264,439573.10093640734,4.0,0,0,179.88783321982297,0,22,35.048976475038344,0.0,973953.6111128305,0.8397380223985609,0,0,0,1,0,0,1,0,0,1
14541,48978.91863404336,71594.97790442844,6.792326749872943,1,1,135.23074344740644,2,28,35.669407545066036,0.026955237207339028,137328.84255959946,0.8873350678317876,0,0,0,0,0,0,0,1,1,1
21026,106409.13389601526,144477.24446149258,13.063868375898481,0,1,116.0071186569229,3,48,39.561810628160565,0.022121940288341246,268944.46414235124,0.882047227543732,0,0,0,0,0,0,1,0,1,1
24940,189773.13104239415,230612.85954245087,7.600611632514663,0,2,99.69088705876099,0,25,35.00019969227863,0.10371503012803798,542051.9402392469,0.9308955594440829,1,0,0,1,0,0,1,0,0,0
16758,116587.09482003549,143503.60826643364,18.027522988821858,0,0,226.05504292746645,1,26,35.24522428,0.022355793606330818,330788.3470454242,0.9304716247929278,0,0,0,0,0,0,1,0,0,1
19351,140531.90362039316,173125.4232047607,0.5928433805989366,0,0,105.81600714383322,5,18,32.97378829865983,0.004780995002439637,426171.9732703144,0.9236204770228518,0,0,0,0,0,0,1,0,0,1
12350,54541.46843901955,77404.25705401738,5.881096070064505,0,0,148.73270265232168,1,17,35.48638900173457,0.0,153694.8959659059,0.8648666322976318,0,0,0,0,0,0,1,0,1,1
20749,80308.80220478107,117504.08817184257,33.34876726254443,0,0,119.42162314468773,2,26,51.86040918752752,0.0,154782.79923504463,0.8603093897575107,0,1,0,0,0,0,1,0,0,1
5062,52266.111068977465,74190.97151297833,6.416319418110914,1,0,40.22347147434996,2,10,34.654618829885514,0.03147376509869931,150792.05569975995,0.7722407015240164,0,0,0,0,0,0,0,1,1,1
11703,47338.74521290977,67923.26318218352,3.0112705843881984,2,3,203.6680557192315,1,37,35.630289516717745,0.10496656367369818,132860.9128502126,0.869268445267873,1,0,0,0,0,0,0,1,0,0
6757,34844.09407150534,49243.90690900619,2.4409407150533977,0,0,179.33645921175946,1,4,35.24522428,0.0,98861.88775728611,0.8465760288239358,1,0,0,0,0,0,0,1,1,0
7532,41798.275618706604,74874.8312273256,3.551040450041558,0,2,116.6066744293689,0,20,35.24522428,0.14549975581900118,118592.73554805634,0.6623305699704986,0,0,0,0,0,0,0,1,1,1
11552,68565.18514100382,82376.97011064512,11.33966602228574,0,1,119.91312740883757,2,23,43.25065632398559,0.06142211906135123,158539.5417853439,0.9726906084844678,0,0,0,0,0,0,1,0,0,1
26583,36370.09459972133,69796.82443597843,8.95884908286475,1,0,164.59643151495294,0,15,46.02240149987848,0.0,79588.33068336736,0.9029041490687216,0,0,0,0,0,0,0,1,0,1
10874,59506.931741747656,79775.45319333495,12.764800357442695,0,3,252.64833226978828,1,21,34.418476095943845,0.18924146058362679,172919.10040639897,0.8820333522436972,0,0,0,0,0,0,1,0,0,1
37346,41696.4414306532,60274.854710895845,0.6184230995156488,0,0,221.28723413229898,1,14,35.27175829203397,0.0,118215.06506778822,1.3130135180528095,0,0,0,0,0,0,0,1,0,1
19632,70623.9251576395,95000.0,6.89127740171968,0,4,106.94324113513319,2,24,34.06810391088699,0.2129091671981958,207305.9502217498,0.9500684275764257,0,0,0,0,0,0,1,0,0,1
18464,13921.324743426296,22289.20548355668,4.164370664469395,2,0,88.83067946950666,1,27,35.74116861531919,0.022106596354911096,38996.63379778016,1.452351966151077,1,0,0,0,0,0,0,1,1,0
12537,106517.17579313432,126905.98446738208,5.781902017910437,0,0,82.44968356709037,2,20,47.859718990717,0.0,222790.68048065144,0.9381810912679834,0,0,0,0,0,0,1,0,0,1
7450,27019.619408364913,43065.62917465477,9.895221851403017,0,0,111.84445467584845,2,18,35.85314642405978,0.04038476656391739,75326.5887918939,0.8031422083326393,0,0,0,0,0,0,0,1,0,1
26621,140950.98386110438,169478.92854780203,4.747406068625074,0,4,249.23314770916278,1,28,34.19141922279501,0.15750347878230858,411978.8213343079,0.9906549341379702,0,0,0,0,0,0,1,0,0,1
6021,16876.430437418803,25842.89087040467,0.9916363181231429,0,0,217.31422330615905,4,33,35.628147896810376,0.02916577435410312,47368.24955227758,0.8860877253897123,1,0,0,0,0,0,0,1,1,0
11499,74008.15246849497,91217.66739958053,7.217667399580536,0,0,144.94486008468957,0,9,35.24522428,0.019205946996204076,209980.654071492,0.9374906843855735,0,0,0,0,0,0,1,0,1,1
20963,49707.189578000616,77338.5967941789,4.368209981201004,0,5,136.8065833447118,1,17,41.72115336979398,0.32820733742095476,119098.11732389519,0.9140984811851172,0,0,0,0,0,0,0,1,1,1
41339,33127.659353453164,48027.25933529935,7.483989368179747,0,0,127.04349980831336,0,15,34.48716223518935,0.028469962634813033,96011.64518354287,1.553708027506777,0,0,0,0,0,0,0,1,1,1
12701,30422.86186902871,47397.30282932092,2.0478212810151133,0,0,164.5277876104564,0,35,38.87439154957455,0.0,78259.40578087558,0.9098610798309175,0,0,0,0,0,0,0,1,0,1
18712,72851.3346538615,97270.27072148536,8.195505357568178,0,0,148.56782253998577,0,18,35.416377066720436,0.0,205699.12682745847,0.9417610744344016,0,0,0,0,0,0,1,0,1,1
27612,85767.81138390272,121135.95213354832,6.90876170683865,1,1,129.96387720065843,6,26,35.449356322858925,0.051850448747984564,241955.00986893752,0.9356379645402533,0,0,0,0,0,0,1,0,1,1
9490,4402.539665637275,57915.95747798444,20.3873533039485,2,0,58.869974706145044,1,4,35.24522428,0.0,12491.166552783863,0.24546431909369965,1,0,0,0,0,0,0,1,1,0
15000,37582.526884715604,60424.15506234001,7.601220045342368,0,0,192.18816364605595,6,27,35.24522428,0.035905256270049535,106631.54413207476,0.8702665179067338,0,0,0,0,0,0,0,1,1,1
15296,78219.83689396402,102846.51830080089,19.03075584205394,0,0,219.62246685064923,0,39,36.58038726496505,0.0,213830.23977578213,0.9092340546974289,0,0,0,0,0,0,1,0,0,1
39729,77552.5251425769,174012.34344014234,9.708599511411956,0,1,212.71801412191184,0,30,39.14980864352286,0.033819503360407205,198138.90559135127,0.702305870634639,1,0,0,0,0,0,1,0,1,0
20660,61389.014541002594,92106.74808451555,6.909799885789796,0,1,79.75969201422924,4,16,35.456687476096526,0.06793791126906712,173105.6066423339,0.8908805778109588,0,1,0,0,0,0,1,0,0,1
12481,57730.80476935075,72105.42107904895,7.386355450572963,0,1,113.60547087609329,2,31,36.52512911872654,0.055544635656979424,158066.7996120019,0.9740488278257715,0,0,0,0,0,0,1,0,1,1
12284,48986.34896477672,65590.99378412649,4.409006215873511,1,0,48.928902769108724,6,21,35.24522428,0.03939958560843257,138987.19599956222,0.9346105719425882,0,0,0,0,0,0,0,1,1,1
5000,75100.14493778534,83895.02016601156,8.437082230492479,0,0,107.08444909406056,0,23,34.4641311647374,0.039846774378664074,217794.04290175537,0.9556285220739965,1,0,0,1,0,0,1,0,0,0
38140,305353.1861845889,384650.71739543043,0.9595252355095205,0,0,134.56929313539527,5,30,34.830679326095286,0.0,875082.4814068823,0.8950053028620458,0,0,0,1,0,0,1,0,0,1
10369,21802.694484027812,35660.37953726843,9.382732207176575,0,0,111.33540936458002,4,17,35.36791433055452,0.0,61643.89446244742,0.9028065954630088,0,0,0,0,0,0,0,1,0,1
12030,68793.92758056083,85796.57394878786,2.6204737850519706,1,0,170.65689834949035,4,21,35.78807414237569,0.023864376061780202,192231.97334100792,0.9420323545407674,0,1,0,0,0,0,1,0,0,1
6484,73745.05958530612,82502.1138448032,1.8453519123194524,1,0,274.2037164066912,0,24,33.37804123,0.019826677927589208,220938.84743280633,0.9732581484240586,1,0,0,0,0,0,1,0,1,0
9335,70547.15756602188,85902.40790414151,22.34755836990919,0,0,139.62940766624806,1,21,36.17090549,0.009993000285974604,195038.40622224743,0.9304284824196172,0,0,0,0,0,0,1,0,0,1
18194,46863.517360069796,69584.92559970087,5.8050248000997104,2,1,130.9887441695902,2,24,34.88116989157582,0.07520936646747141,134396.96458968314,0.9351883701001167,0,0,0,0,0,0,0,1,0,1
27568,93821.78283491684,127996.92843070107,16.246552275509256,0,1,294.09760671665947,1,25,6.335621350226976,0.07493953879656806,1626466.7358173046,0.9484670436836463,1,0,0,0,0,0,1,0,0,0
19899,120911.40333446032,162068.39200003963,2.9500310821671007,0,1,183.77634448867488,1,16,32.83918373536737,0.08333086641134367,368331.3568025897,0.8699628125770263,0,0,0,1,0,0,1,0,0,1
29458,174912.96644865532,238640.31328858397,1.091771511299677,0,0,180.61637214981184,1,11,33.21158474955432,0.0,526629.617948705,0.8562842488481388,0,0,0,0,0,0,1,0,0,1
24151,54039.78718818433,87035.71013246774,4.585781054762357,0,0,200.69632396154225,0,17,35.24522428,0.0446303126972302,153325.13347457204,0.8983836387849509,0,0,0,0,0,0,0,1,1,1
22853,51806.33011429144,88954.19613291208,10.639825716135775,2,0,96.05764530012232,1,25,42.25275309173644,0.02488147128198101,122633.21149313646,0.8397385734345648,0,0,0,0,0,0,0,1,0,1
21729,81652.996516034,120099.2808318745,8.0,0,1,90.19918032258776,0,20,35.37878205804131,0.13926233434107707,230799.02591195656,0.8618212859081216,1,1,0,0,0,0,1,0,0,0
35942,415259.91728851805,543906.0093381351,5.775028874689886,0,0,193.16990508120628,0,22,34.44322997139105,0.0,1198838.111983979,0.8346645869580763,0,0,0,1,0,0,1,0,0,1
21721,51005.50311449447,81967.5726952303,9.16028517329701,1,2,86.85978558790913,0,20,42.40010471459098,0.19293558464437793,120300.51001163814,0.8878470755705976,0,0,0,0,0,0,0,1,0,1
8000,62360.90612995469,92463.32844315727,7.161956621641937,1,1,135.46100711943254,0,19,35.24522428,0.06516815131863815,176934.34329923627,0.7609837787002344,0,0,0,0,0,0,1,0,1,1
7567,36270.63406115676,42985.47786293203,3.8435232839963995,0,0,118.81730953673514,1,23,37.93713129615663,0.026079452719425668,95570.4636694111,1.024399234605777,1,0,0,0,0,0,0,1,1,0
21718,97173.9969806754,133253.54933439262,7.104315119535589,0,0,149.05910232666008,2,31,35.24522428,0.01974671766281135,275708.26678310207,0.891549465694024,0,0,0,0,0,0,1,0,1,1
21049,73134.4115521676,103850.80866412571,1.0955660648879921,0,0,164.27936463197292,2,27,34.05472257898545,0.0,214801.2136579305,0.9066359272216951,0,1,0,0,0,0,1,0,0,1
5187,22734.88053215192,32416.754158653093,3.1871719050509038,0,0,67.06774000864401,2,15,35.24522428,0.1354713491581827,64504.854185845565,0.8619630907334476,1,0,0,0,0,0,0,1,1,0
2824,34725.66941142384,47173.48410044841,10.280839465541453,0,0,81.03032693655092,1,21,37.73122258979396,0.009193371750090596,92088.6200336385,0.7962882839328086,1,0,0,0,0,0,0,1,1,0
15500,55701.18153946955,75982.55258589714,12.058519575326754,0,0,54.314937294279815,0,5,30.357994578318838,0.0,183565.53128629952,0.9387783496062423,1,0,0,0,0,0,1,0,0,0
6758,39089.8007535914,53765.650690792114,12.343493092078832,0,0,97.58221983009226,0,18,33.37804123,0.0508422375230177,117112.32686889608,0.8527942402113055,0,0,0,0,0,0,0,1,0,1
21016,83599.85322971428,118983.10434809054,32.61840715558056,0,0,119.46520215323483,3,26,53.64329159007832,0.0,155843.659071513,0.8796475941632478,0,0,0,0,0,0,1,0,0,1
16869,87818.48980598385,124313.52819627787,0.5751491571319131,0,1,78.48868832910671,0,10,35.14257486292385,0.06054201660074339,249894.17157744226,0.8422814725174483,0,0,0,0,0,0,1,0,1,1
12687,48587.2920323814,66339.60247267914,6.092161486116466,0,0,82.70605109666396,1,11,40.14128683749236,0.08253077407194297,121026.04355042061,0.9242456255205733,0,0,0,0,0,0,0,1,1,1
35796,156247.05647895022,217181.6324083101,7.8870456521805075,0,2,249.8853205094729,2,32,42.62767992794752,0.1231680141332506,367894.65255739604,0.8826023036863537,0,0,0,0,0,0,1,0,0,1
5127,41812.7522284892,75701.64698087613,2.4731639985608918,0,2,116.45180542220585,0,13,35.31779035143069,0.1624159238369354,118389.38706192895,0.6215854347114155,0,0,0,0,0,0,0,1,1,1
6976,25193.198890145995,49274.64308839748,0.7077603371332237,0,0,141.50361817282297,0,14,36.5755988218699,0.005701605133622401,68907.50562731542,0.6545995182964468,0,0,0,0,0,0,0,1,1,1
59959,82549.76552072063,217602.0916370402,9.091153156458622,0,1,139.3117048249884,2,16,39.319902209050255,0.11925469970741859,209508.60961280274,0.6485251711390017,1,0,0,0,0,0,1,0,1,0
5191,6398.616419159017,10582.196815897694,1.0,0,0,65.28362443677004,1,5,35.91187591533748,0.19139938221819391,17740.106257085437,1.1028074763533118,1,0,0,0,0,0,0,1,1,0
13780,123786.19713590243,165060.21061865843,3.6436618931707185,0,0,157.39645775680526,1,27,33.37804123,0.0,370861.1787388829,0.8341877605927517,0,0,0,1,0,0,1,0,0,1
19484,20659.510768640772,45815.131219874,17.616575380485394,0,0,191.81410214284114,0,16,34.01379695150148,0.0,60814.68138562067,0.8787159479082225,0,0,1,0,0,0,0,1,0,1
24677,37261.12756483759,66823.44227960477,8.777448703248211,0,6,218.2873188241171,3,21,34.86476977015826,0.27695354804900824,106932.40390256004,0.9269193130938377,0,0,0,0,0,0,0,1,1,1
17408,142618.54229963664,167949.38016184047,8.543892078836897,1,4,135.56067607210312,3,35,87.48143453681377,0.1149558886278324,163831.36638031935,0.9527441594136121,0,0,0,0,0,0,1,0,0,1
19307,48561.52821550779,72153.82053876948,14.231230302149523,0,0,39.1627091707073,0,11,35.24522428,0.007888232867844024,137781.86749084448,0.9407127146436427,0,0,0,0,0,0,0,1,0,1
9724,48501.52845376541,91703.31160500435,7.207814045918844,1,1,152.0237518662988,0,13,38.89771531882022,0.1403422668295541,124696.8761782342,0.6355295292989552,1,0,0,0,0,0,0,1,0,0
5817,47586.91779965643,85728.49584622719,0.7032220534421132,1,1,160.7159685741156,4,26,36.00073202394927,0.038461538,132223.78690362902,0.622902864724037,1,0,0,0,0,0,0,1,0,0
23545,81536.52499518786,130602.04954196131,11.999882903132882,1,0,63.744445894748125,1,33,42.134476932227926,0.015521324001923695,193446.20449065347,0.805373585655593,0,0,0,0,0,0,1,0,0,1
15097,96856.0377741595,134861.6464308973,1.7576566408416419,0,0,150.66031825934022,0,18,35.24522428,0.01352132511547652,274806.13260252186,0.8307621322707714,0,0,0,0,0,0,1,0,1,1
13895,88540.7739848331,113469.8186541117,11.539023724584546,0,0,111.59045086208589,0,24,33.37804123,0.028369669743345736,265266.5367326914,0.9025906213182175,0,0,0,1,0,0,1,0,0,1
31093,60416.65806783665,98089.7924082056,6.190926585071644,0,9,277.4428544885986,0,43,35.63137756,0.19963299985022248,169560.26454848333,0.9329953158179979,0,0,0,0,0,1,1,0,0,1
15610,0.0,0.0,0.3053590411062722,1,0,97.36418139137591,0,13,33.80020825442545,0.06946409588937279,0.0,0.0,1,0,0,0,0,0,0,1,1,0
